'ComprobanteEx.L';'T';109.90;8.50;205.60;13.00;'Arial Black';13;0;0;0;0;0;'C';'FACTURA';2
'Cuadro';'B';7.60;7.90;207.60;149.00;'Arial';0;0;0;0;0;0;'I';None;-3
'CuadroX';'B';98.00;7.70;108.00;18.00;'Arial';0;1;0;0;0;0;'I';None;2
'Fecha';'T';146.10;25.10;186.10;31.40;'Arial';12;0;0;0;0;65535;'I';None;0
'Fecha.L';'T';126.90;25.30;144.20;31.20;'Arial';12;0;0;0;0;0;'I';'Fecha:';0
'IIBB';'T';157.30;32.60;205.30;37.60;'Arial';10;0;0;0;0;0;'C';'';2
'INICIO';'T';105.20;37.90;205.40;42.90;'Arial';10;0;0;0;0;0;'I';'';2
'IVA10.5';'T';184.80;132.80;205.90;137.50;'Arial';9;0;0;0;0;65535;'D';None;0
'IVA10.5.L';'T';152.90;132.90;174.20;137.60;'Arial';9;0;0;0;0;0;'I';'I.V.A. 10,5%';0
'IVA21';'T';184.90;127.10;206.00;131.80;'Arial';9;0;0;0;0;65535;'D';None;0
'IVA21.L';'T';152.60;127.00;173.90;131.70;'Arial';9;0;0;0;0;0;'I';'I.V.A. 21%';0
'Item.Cantidad';'T';13.90;72.50;26.60;77.50;'Arial';8;0;0;0;0;65535;'C';'Cantidad';0
'Item.Cantidad01';'T';14.70;77.90;26.00;81.70;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Cantidad02';'T';14.70;81.30;26.00;86.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Cantidad03';'T';14.70;85.30;26.00;90.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Cantidad04';'T';14.70;89.30;26.00;94.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Cantidad05';'T';14.70;93.30;26.00;98.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Cantidad06';'T';14.70;97.30;26.00;102.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Cantidad07';'T';14.70;101.30;26.00;106.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Cantidad08';'T';14.70;105.30;26.00;110.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Cantidad09';'T';14.70;109.30;26.00;114.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Cantidad10';'T';14.70;113.30;26.00;118.10;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Descripcion';'T';42.90;73.00;121.60;78.00;'Arial';8;0;0;0;0;65535;'C';'Descripci\xf3n';0
'Item.Descripcion01';'T';43.50;77.70;144.30;81.70;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion02';'T';43.70;81.90;145.00;85.90;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion03';'T';43.70;85.90;145.00;89.90;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion04';'T';43.70;89.90;145.00;93.90;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion05';'T';43.70;93.90;145.00;97.90;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion06';'T';43.70;97.90;145.00;101.90;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion07';'T';43.70;101.90;145.00;105.90;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion08';'T';43.70;105.90;145.00;109.90;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion09';'T';43.70;109.90;145.00;113.90;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Descripcion10';'T';43.70;113.90;145.00;117.90;'Arial';8;0;0;0;0;65535;'I';'';0
'Item.Importe';'T';183.90;72.90;206.40;77.90;'Arial';8;0;0;0;0;65535;'C';'Importe';0
'Item.Importe01';'T';184.90;77.90;207.20;81.70;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe02';'T';184.90;82.10;207.20;85.90;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe03';'T';184.90;86.10;207.20;89.90;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe04';'T';184.90;90.10;207.20;93.90;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe05';'T';184.90;94.10;207.20;97.90;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe06';'T';184.90;98.10;207.20;101.90;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe07';'T';184.90;102.10;207.20;105.90;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe08';'T';184.90;106.10;207.20;109.90;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe09';'T';184.90;110.10;207.20;113.90;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Importe10';'T';184.90;114.10;207.20;117.90;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio';'T';165.50;72.90;181.50;77.90;'Arial';8;0;0;0;0;65535;'C';'Precio';0
'Item.Precio01';'T';165.70;78.10;180.80;81.90;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio02';'T';165.70;82.10;180.80;85.90;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio03';'T';165.70;86.10;180.80;89.90;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio04';'T';165.70;90.10;180.80;93.90;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio05';'T';165.70;94.10;180.80;97.90;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio06';'T';165.70;98.10;180.80;101.90;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio07';'T';165.70;102.10;180.80;105.90;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio08';'T';165.70;106.10;180.80;109.90;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio09';'T';165.70;110.10;180.80;113.90;'Arial';8;0;0;0;0;65535;'D';'';0
'Item.Precio10';'T';165.70;114.10;180.80;117.90;'Arial';8;0;0;0;0;65535;'D';'';0
'LETRA';'T';97.90;10.90;107.90;12.90;'Arial';16;1;0;0;0;0;'C';'X';2
'Linea.Cantidad';'L';163.30;72.90;163.30;119.00;None;0;0;0;0;0;0;'I';None;3
'Linea.Codigo';'L';33.30;72.90;33.30;119.20;None;0;0;0;0;0;0;'I';None;3
'Linea.Descripcion';'L';146.95;73.10;146.95;119.20;None;0;0;0;0;0;0;'I';None;3
'Linea.Precio';'L';183.70;72.90;183.95;118.70;None;0;0;0;0;0;0;'I';None;3
'Linea1';'L';103.30;18.10;103.30;43.30;'Arial';0;0;0;0;0;0;'I';None;3
'Linea2';'L';7.60;43.20;207.60;43.20;None;0;0;0;0;0;0;'I';None;3
'Linea3';'L';7.60;72.90;207.60;72.90;None;0;0;0;0;0;0;'I';None;3
'Linea6';'L';7.70;119.20;207.70;119.20;None;0;0;0;0;0;0;'I';None;3
'Linea9';'L';7.60;77.60;207.60;77.60;None;0;0;0;0;0;0;'I';None;0
'Logo';'I';9.20;9.20;94.90;41.70;None;0;0;0;0;0;0;'I';'logo.png';2
'NETO';'T';177.60;120.20;206.60;125.00;'Arial';9;0;0;0;0;0;'D';'';0
'NETO.L';'T';152.50;120.20;175.00;125.00;'Arial';9;0;0;0;0;0;'I';'Sub Total Neto:';0
'Numero';'T';137.70;19.40;197.70;25.00;'Arial';14;1;0;0;0;0;'I';'0000-00000000';2
'Pagina';'T';151.00;13.40;191.00;17.40;'Arial';8;0;0;0;0;0;'C';'P\xe1gina';2
'TOTAL';'T';182.90;141.30;206.00;146.10;'Arial';10;1;0;0;0;65535;'D';None;0
'TipoCBTE';'T';96.90;14.40;108.90;18.90;'Arial';7;1;0;0;0;0;'C';'COD.01';2
'Total.C';'B';182.00;140.70;207.00;146.60;None;0;0;0;0;0;0;'I';None;-1
'Total.L';'T';152.20;141.10;177.80;146.50;'Arial';10;0;0;0;0;0;'I';'Total:';0
'copia';'T';115.40;13.40;150.40;17.40;'Arial';8;0;0;0;0;0;'C';'Original';2
'custom-nro-cli';'T';26.10;44.60;44.10;50.60;'Arial';10;0;0;0;0;65535;'I';None;0
'custom-tit-cond-venta';'T';9.30;66.10;41.10;71.10;'Arial';10;0;0;1;0;0;'I';'Forma de Pago:';0
'forma_pago';'T';42.30;66.40;137.10;71.40;'Arial';10;0;0;0;0;0;'I';None;0
'motivos_ds.L';'T';11.10;119.80;148.30;124.60;'Arial';10;0;0;1;0;0;'C';'Observaciones AFIP';0
'motivos_ds1';'T';10.80;125.20;148.10;129.20;'Arial';9;0;1;0;0;0;'I';'';0
